shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
S1-Beauvais,49.86520006007115,2.349787526758047,166,
S1-Beauvais,49.86381994550559,2.352534037618947,167,
S1-Beauvais,49.86263136437396,2.357039284447469,168,
S1-Beauvais,49.8621435621703,2.361776123653185,169,
S1-Beauvais,49.861193783121,2.371733941815468,170,
S1-Beauvais,49.85967867123853,2.376994174157796,171,
S1-Beauvais,49.85723487422516,2.382218686822608,172,
S1-Beauvais,49.85148855041862,2.390435810724838,173,
S1-Beauvais,49.84827346985849,2.395654032729957,174,
S1-Beauvais,49.84666691969423,2.398007112265499,175,
S1-Beauvais,49.8447324321778,2.400083755219096,176,
S1-Beauvais,49.84048813375632,2.402931293790374,177,
S1-Beauvais,49.83429957002569,2.406024740865591,178,
S1-Beauvais,49.83255191540681,2.406613285180574,179,
S1-Beauvais,49.83088400677076,2.40656684917995,180,
S1-Beauvais,49.82924432910892,2.40647397249095,181,
S1-Beauvais,49.82766618107964,2.405873986770923,182,
S1-Beauvais,49.82439230456361,2.403996305402154,183,
S1-Beauvais,49.81768505008142,2.399883562132388,184,
S1-Beauvais,49.81572387943858,2.39854807037045,185,
S1-Beauvais,49.81055152734298,2.396292307856909,186,
S1-Beauvais,49.80203792972616,2.393654276173689,187,
S1-Beauvais,49.78641651656763,2.386923046425797,188,
S1-Beauvais,49.77733446111962,2.381398827789845,189,
S1-Beauvais,49.76944682759948,2.373590636284899,190,
S1-Beauvais,49.76769732499672,2.371892096047179,191,
S1-Beauvais,49.76349020419291,2.36918757723066,192,
S1-Beauvais,49.74895900799412,2.360747614854957,193,
S1-Beauvais,49.73984592432592,2.355523533852031,194,
S1-Beauvais,49.73760009336274,2.354511851017664,195,
S1-Beauvais,49.73574219978025,2.353866103523308,196,
S1-Beauvais,49.73269571145308,2.353421919391292,197,
S1-Beauvais,49.72575799204152,2.353183234878558,198,
S1-Beauvais,49.72407657278623,2.35345736291209,199,
S1-Beauvais,49.71866599490389,2.355405205880849,200,
S1-Beauvais,49.708579111894,2.359082650515638,201,
S1-Beauvais,49.70645540869945,2.359263221914691,202,
S1-Beauvais,49.70480417403623,2.35862534439089,203,
S1-Beauvais,49.70288824119412,2.357025485927002,204,
S1-Beauvais,49.69946201416738,2.351711364478917,205,
S1-Beauvais,49.69751509648275,2.349517933447531,206,
S1-Beauvais,49.69548213499202,2.34742653974761,207,
S1-Beauvais,49.6899387375614,2.343158639942704,208,
S1-Beauvais,49.67966025500315,2.336720936583847,209,
S1-Beauvais,49.67801025380815,2.336252214419345,210,
S1-Beauvais,49.6770681599557,2.336163321984712,211,
S1-Beauvais,49.67518310930588,2.336665859138962,212,
S1-Beauvais,49.67336229013453,2.337750073148215,213,
S1-Beauvais,49.67214640442555,2.339127753939263,214,
S1-Beauvais,49.67093553612348,2.340767947092919,215,
S1-Beauvais,49.66762423751305,2.348393145842935,216,
S1-Beauvais,49.66664870880584,2.350622869645869,217,
S1-Beauvais,49.66582480272916,2.352530849252656,218,
S1-Beauvais,49.66447343246129,2.354523854109005,219,
S1-Beauvais,49.65869028310322,2.35974065967264,220,
S1-Beauvais,49.65666086833026,2.36169365443675,221,
S1-Beauvais,49.65545635310315,2.362963155917628,222,
S1-Beauvais,49.6543009807748,2.3649748098756,223,
S1-Beauvais,49.65255113799615,2.36824104919501,224,
S1-Beauvais,49.65087597368974,2.371827853641704,225,
S1-Beauvais,49.64967034287864,2.37460178839616,226,
S1-Beauvais,49.648550942528,2.376287330297393,227,
S1-Beauvais,49.64689974811072,2.37788330099731,228,
S1-Beauvais,49.64529100816083,2.378500079517947,229,
S1-Beauvais,49.64226619902459,2.379087159754412,230,
S1-Beauvais,49.63873908163924,2.379588175942888,231,
S1-Beauvais,49.63639686474679,2.379987914064012,232,
S1-Beauvais,49.63411402984788,2.380024427213456,233,
S1-Beauvais,49.63178264142772,2.380846563892471,234,
S1-Beauvais,49.63006714452762,2.381697604267943,235,
S1-Beauvais,49.6249407662858,2.385711581279597,236,
S1-Beauvais,49.62290397209825,2.387237047674939,237,
S1-Beauvais,49.62213019031451,2.386915821126998,238,
S1-Beauvais,49.62159223892296,2.385264648703309,239,
S1-Beauvais,49.62130285453699,2.383275483697558,240,
S1-Beauvais,49.62136821593285,2.380347635328808,241,
S1-Beauvais,49.62328490843269,2.374913013930604,242,
S1-Beauvais,49.62467837609848,2.360868761444677,243,
S1-Beauvais,49.62417615346881,2.348189153354974,244,
S1-Beauvais,49.62417439320789,2.344106656954077,245,
S1-Beauvais,49.62404905880366,2.340830520729851,246,
S1-Beauvais,49.62409520339727,2.332772801845087,247,
S1-Beauvais,49.62410583586797,2.326336698980747,248,
S1-Beauvais,49.624124422089,2.324351150586765,249,
S1-Beauvais,49.62423867029411,2.322459888962536,250,
S1-Beauvais,49.62442283751187,2.320831756410857,251,
S1-Beauvais,49.62534931802598,2.317153710258033,252,
S1-Beauvais,49.62303830318781,2.29479998765588,253,
S1-Beauvais,49.62281722861931,2.292175451406491,254,
S1-Beauvais,49.62237307745198,2.289605699008856,255,
S1-Beauvais,49.62104808594287,2.285024115814827,256,
S1-Beauvais,49.61963703573639,2.280921879678444,257,
S1-Beauvais,49.61857021852388,2.279138474432603,258,
S1-Beauvais,49.61614783173503,2.277843289279315,259,
S1-Beauvais,49.61153174007013,2.278062734816957,260,
S1-Beauvais,49.60844406125593,2.278719827175562,261,
S1-Beauvais,49.6065648425124,2.279203732886943,262,
S1-Beauvais,49.60325621405858,2.276622610604775,263,
S1-Beauvais,49.59937572275462,2.272228649966517,264,
S1-Beauvais,49.5933885599596,2.255226990297663,265,
S1-Beauvais,49.58709114163884,2.243961675918564,266,
S1-Beauvais,49.58406642385954,2.23966113604585,267,
S1-Beauvais,49.58050105741761,2.233765224901105,268,
S1-Beauvais,49.57764400192069,2.232581061745393,269,
S1-Beauvais,49.56552564706056,2.227603945622094,270,
S1-Beauvais,49.56336568747463,2.226806729980733,271,
S1-Beauvais,49.55512295175922,2.226079076109435,272,
S1-Beauvais,49.54005447596116,2.22579344455011,273,
S1-Beauvais,49.53327158469195,2.225031202965739,274,
S1-Beauvais,49.52296714166339,2.226598591063691,275,
S1-Beauvais,49.51799628524223,2.229184652982079,276,
S1-Beauvais,49.51570519709956,2.228560203218102,277,
S1-Beauvais,49.5071535406372,2.223924507253248,278,
S1-Beauvais,49.49919906762569,2.21208752687541,279,
S1-Beauvais,49.4986386796521,2.208990700350153,280,
S1-Beauvais,49.49798677852475,2.206533760497085,281,
S1-Beauvais,49.49691870344397,2.205304633617948,282,
S1-Beauvais,49.49593550782925,2.204651375378606,283,
S1-Beauvais,49.48984336665862,2.202092934988842,284,
S1-Beauvais,49.48466533561327,2.196213616752785,285,
S1-Beauvais,49.48003051200834,2.187276995866942,286,
S1-Beauvais,49.47977992484105,2.184865428980258,287,
S1-Beauvais,49.47947252910484,2.182543035944038,288,
S1-Beauvais,49.47919320161328,2.180909124891162,289,
S1-Beauvais,49.47838275267241,2.180134843707073,290,
S1-Beauvais,49.47737753705845,2.179061062218568,291,
S1-Beauvais,49.47331970057167,2.174661057589882,292,
S1-Beauvais,49.46478742455249,2.165887242428262,293,
S1-Beauvais,49.46094154985906,2.161226103181586,294,
S1-Beauvais,49.45658231129855,2.1573982822784,295,
S1-Beauvais,49.45082732231234,2.155872598254223,296,
S1-Beauvais,49.44755675265185,2.154696153467754,297,
S1-Beauvais,49.4451218111794,2.15355438535406,298,
S1-Beauvais,49.44310352699208,2.152126989954621,299,
S1-Beauvais,49.44041224213005,2.149379479685705,300,
S1-Beauvais,49.43775929249214,2.146691898212993,301,
S1-Beauvais,49.4356032307647,2.141409798283564,302,
S1-Beauvais,49.43343643154091,2.13735871435681,303,
S1-Beauvais,49.4315435845218,2.135356750796882,304,
S1-Beauvais,49.43089645552296,2.134268037776086,305,
S1-Beauvais,49.43006832940878,2.131676370332973,306,
S1-Beauvais,49.42777126438099,2.129085489321201,307,
S1-Beauvais,49.42601334535129,2.128024551299106,308,
S1-Beauvais,49.42569044570811,2.127911346184843,309,
S1-Beauvais,49.42487218902136,2.128475178653018,310,
S1-Beauvais,49.42416312677751,2.128644966883912,311,
S1-Beauvais,49.42348580877876,2.129108188137268,312,
S1-Beauvais,49.42274458335184,2.129535093605883,313,
S1-Beauvais,49.42210150027854,2.129584910369218,314,
S1-Beauvais,49.42165531094665,2.129401318884703,315,
S1-Beauvais,49.42118677327115,2.129043691954553,316,
S1-Beauvais,49.42088392683615,2.128443447301631,317,
S1-Beauvais,49.42063080763725,2.127797785297989,318,
S1-Beauvais,49.42051029962131,2.127324382051925,319,
S1-Beauvais,49.42048538375636,2.126520288098903,320,
S1-Beauvais,49.42054168283395,2.125856593434756,321,
S1-Beauvais,49.42118340402761,2.123091084255078,322,
S1-Beauvais,49.4228354126871,2.116134177722246,323,
S1-Beauvais,49.42456987711164,2.109104671037665,324,
S1-Beauvais,49.42494630707564,2.10724146148674,325,
S1-Beauvais,49.42519299383692,2.106034025510077,326,
S1-Beauvais,49.42540735024637,2.104059962538849,327,
S1-Beauvais,49.42559785535691,2.101339327263223,328,
S1-Beauvais,49.42569891508687,2.098704528998256,329,
S1-Beauvais,49.4258108177978,2.093939132745273,330,
S3,49.80578871802139,2.809633001908627,0,
S3,49.80881134148646,2.792716392865515,1,
S3,49.8129635476656,2.767339826067847,2,
S3,49.81694354075273,2.744138337860158,3,
S3,49.8224343816265,2.712392910553993,4,
S3,49.82370386140806,2.707971899914556,5,
S3,49.83267589555913,2.67809981261671,6,
S3,49.84417987963189,2.639285598666179,7,
S3,49.84521085958267,2.633525394359721,8,
S3,49.84702908940864,2.621917462022199,9,
S3,49.85190450228927,2.590330961738496,10,
S3,49.85732720022968,2.555907665413462,11,
S3,49.86090210690004,2.532337248586218,12,
S3,49.86325923619793,2.518349762026351,13,
S3,49.86382470710235,2.514510474572036,14,
S3,49.86460319709443,2.511890501325842,15,
S3,49.86526951011938,2.510175106350596,16,
S3,49.86801374293576,2.506535990299714,17,
S3,49.87007348526033,2.503381861067997,18,
S3,49.8709313489883,2.50085595836282,19,
S3,49.87170681037833,2.498951982303366,20,
S3,49.87191573541419,2.496254570389014,21,
S3,49.87197149737986,2.488063631630177,22,
S3,49.87197624459702,2.47075825021607,23,
S3,49.87165809859417,2.467821753882375,24,
S3,49.87152469530998,2.466169806476988,25,
S3,49.87084234192393,2.463627813280511,26,
S3,49.87014530965953,2.461706868944633,27,
S3,49.8691791040175,2.459613089759463,28,
S3,49.86807782500015,2.456617494532989,29,
S3,49.86772497970436,2.454656881469428,30,
S3,49.86751087032216,2.452445911404937,31,
S3,49.86741179352767,2.450786830556613,32,
S3,49.86769438042887,2.447639740175898,33,
S3,49.86812433702475,2.445259851239536,34,
S3,49.86938209474377,2.439515694584347,35,
S3,49.87032282171864,2.435774065763432,36,
S3,49.87101768236312,2.433733714662518,37,
S3,49.87164911239709,2.430997982862442,38,
S3,49.87224518618847,2.428983135050828,39,
S3,49.87335814608733,2.426906306141821,40,
S3,49.87502367735491,2.424751657270359,41,
S3,49.87628026411636,2.422408015221589,42,
S3,49.87708746991782,2.420104036308175,43,
S3,49.8777134668863,2.418092600674442,44,
S3,49.87831518781434,2.414167555601601,45,
S3,49.87886655481362,2.405687925736684,46,
S3,49.87951020877994,2.39929407896359,47,
S3,49.87914726659534,2.396557197166236,48,
S3,49.87886933525917,2.393413834665445,49,
S3,49.87902487798758,2.390781000729438,50,
S3,49.87986283770614,2.386492773828046,51,
S3,49.88220609710808,2.37731208008422,52,
S3,49.88273395136368,2.374237889443909,53,
S3,49.88292249330464,2.372674311587619,54,
S3,49.88259933644007,2.36949707495459,55,
S3,49.8818322589253,2.3655616935719,56,
S3,49.88059995010914,2.361035219503673,57,
S3,49.87920025180387,2.355902300886947,58,
S3,49.87822500498453,2.35238628988528,59,
S3,49.87794883794955,2.348576958370954,60,
S3,49.87818824644395,2.345843300287216,61,
S3,49.87843248882631,2.343746058536411,62,
S3,49.87908417978402,2.341835321108412,63,
S3,49.87992022843882,2.339113472086383,64,
S3,49.88278780628136,2.334237410799642,65,
S3,49.88567579887815,2.329395797946248,66,
S3,49.88836675003657,2.325463564450869,67,
S3,49.88866717559836,2.323693088738312,68,
S3,49.8890161457435,2.321562203661902,69,
S3,49.88968535253409,2.317546004253221,70,
S3,49.88978926311485,2.313735535224613,71,
S3,49.89003120214424,2.311466292226303,72,
S3,49.89018728451434,2.309866578781792,73,
S3,49.89011208916011,2.308887236852919,74,
S3,49.88982260595312,2.307358492442877,75,
S3,49.88942692782882,2.30668963772013,76,
S3,49.88885266873014,2.305949970668781,77,
S3,49.88846530335818,2.304901270651196,78,
S3,49.88830612899635,2.303363308241051,79,
S3,49.88821956129149,2.301859420306307,80,
S3,49.88826866484008,2.297295175539951,81,
S3,49.88842184735121,2.296135155772807,82,
S3,49.888617071989,2.294564148637486,83,
S3,49.88900583249351,2.293467252086696,84,
S3,49.8895371106793,2.292120173634471,85,
S3,49.89006446372398,2.290754373853938,86,
S3,49.89073475379241,2.289378878755317,87,
S3,49.89190736006275,2.287082914984413,88,
S3,49.89266610339231,2.285091655774072,89,
S3,49.89331344477714,2.282877195955435,90,
S3,49.89352679107608,2.281639448947368,91,
S3,49.89347082586917,2.280355502042553,92,
S3,49.89345130629276,2.279396504183089,93,
S3,49.89320969579778,2.278334985541661,94,
S3,49.89255366425573,2.276391047261814,95,
S3,49.89100437320095,2.272629336893195,96,
S3,49.88697013970391,2.263693534860398,97,
S3,49.88504960642756,2.259847080884367,98,
S3,49.88432569037155,2.258824310592169,99,
S3,49.88338973872806,2.257699173495318,100,
S3,49.88266655328994,2.257054042599314,101,
S3,49.88047604922075,2.254701005973687,102,
S3,49.87992540854909,2.25378149865614,103,
S3,49.87919517682436,2.252513583451712,104,
S3,49.87878574750841,2.25141823357601,105,
S3,49.87687330759094,2.245209693973005,106,
S3,49.87604255351803,2.242209921030138,107,
S3,49.8753440405291,2.24080398676525,108,
S3,49.87438471544596,2.23911283292932,109,
S3,49.87379566333174,2.23833126889365,110,
S3,49.87182789558715,2.236316647647363,111,
S3,49.86808805809381,2.233323134024778,112,
S3,49.8656773165185,2.230712693249897,113,
S3,49.86417851319855,2.228893878484619,114,
S3,49.86234410002828,2.226396875627856,115,
S3,49.86089971618767,2.224830936892974,116,
S3,49.86008533072138,2.224203397518929,117,
S3,49.85893524247616,2.223519621060015,118,
S3,49.85480586723479,2.22168922110449,119,
S3,49.84919032179425,2.219511292166874,120,
S3,49.84182773121076,2.21647930118553,121,
S3,49.8401596240139,2.215362464445161,122,
S3,49.83882148706874,2.214330596593497,123,
S3,49.83747753566224,2.212744270511644,124,
S3,49.83677621984148,2.21190381451063,125,
S3,49.83610748487292,2.210864385449927,126,
S3,49.83519146594019,2.209221123871636,127,
S3,49.83378787695854,2.205941201887205,128,
S3,49.83285695207548,2.203421719704881,129,
S3,49.83245061410037,2.201767051131842,130,
S3,49.8321630273782,2.200239857363835,131,
S3,49.83194220170012,2.198364898981082,132,
S3,49.83156989827109,2.190639963506327,133,
S3,49.83137277474501,2.187268960043456,134,
S3,49.83123613922231,2.185331810885933,135,
S3,49.83093166744201,2.183191515427509,136,
S3,49.82968845453484,2.178292569823128,137,
S3,49.8287727413692,2.175453838727979,138,
S3,49.82789877634794,2.173951591205741,139,
S3,49.82704318446984,2.172431198337776,140,
S3,49.82597751145975,2.171448571694963,141,
S3,49.82479525538221,2.170105939081455,142,
S3,49.82378830484181,2.168498612168548,143,
S3,49.8228059245838,2.166495910661737,144,
S3,49.82217943468348,2.164542990327809,145,
S3,49.82177978035327,2.162689775288742,146,
S3,49.82136075276934,2.15993019692766,147,
S3,49.82118187364279,2.157396224818557,148,
S3,49.82070169304191,2.154956816707208,149,
S3,49.81917407569758,2.150813798838693,150,
S3,49.81676248513973,2.144131680109214,151,
S3,49.81417004902061,2.136790575947012,152,
S3,49.81228476786865,2.127452898446791,153,
S3,49.8088088026028,2.111182770901094,154,
S3,49.8083513348476,2.108505373887339,155,
S3,49.8080571787257,2.103699873773264,156,
S3,49.80740647029123,2.100090067360658,157,
S3,49.80395996960969,2.09090804740665,158,
S3,49.80236891962982,2.08830070182467,159,
S3,49.80084083327211,2.086835877221516,160,
S3,49.79985745374179,2.086126275488962,161,
S3,49.79361366833903,2.082980383564101,162,
S3,49.78794134205025,2.080201139577331,163,
S3,49.78641657578795,2.078653367179624,164,
S3,49.78496206743867,2.076901340970752,165,
S3,49.78360979445359,2.075101258208703,166,
S3,49.78059232444104,2.067813090568786,167,
S3,49.77883197947725,2.063631860305863,168,
S3,49.77752241673353,2.061413450049949,169,
S3,49.77553821582354,2.058721755451098,170,
S3,49.77174941047684,2.055601079404064,171,
S3,49.76966961716283,2.05272613801569,172,
S3,49.76880783454781,2.050646622260337,173,
S3,49.76802514295738,2.047550686599522,174,
S3,49.767663922658,2.044754028325819,175,
S3,49.76754475079684,2.042562796046614,176,
S3,49.76723445302204,2.040268103201575,177,
S3,49.76618219851435,2.036191137535708,178,
S3,49.76464745316914,2.028725666005002,179,
S3,49.76448904457464,2.026809281092383,180,
S3,49.76442395696599,2.024519929597486,181,
S3,49.76457618312107,2.022774541478292,182,
S3,49.76533497089196,2.019596381286493,183,
S3,49.76595114906321,2.017813774284363,184,
S3,49.7669285960362,2.015878370881341,185,
S3,49.76998878211475,2.010454184486079,186,
S3,49.77241575870355,2.006167564792234,187,
S3,49.77298164399099,2.004585823962839,188,
S3,49.77326177520857,2.003597071437384,189,
S3,49.77364931607411,2.002227270670309,190,
S3,49.77402392993978,1.999135066879747,191,
S3,49.77429161141209,1.997761903893529,192,
S3,49.7748378002283,1.99577161478067,193,
S3,49.77603410070989,1.993385207363414,194,
S3,49.7769143142082,1.99174495010078,195,
S3,49.77790109466181,1.989963048258621,196,
S3-reverse,49.77790109466181,1.989963048258621,0,
S3-reverse,49.7769143142082,1.99174495010078,1,
S3-reverse,49.77603410070989,1.993385207363414,2,
S3-reverse,49.7748378002283,1.99577161478067,3,
S3-reverse,49.77429161141209,1.997761903893529,4,
S3-reverse,49.77402392993978,1.999135066879747,5,
S3-reverse,49.77364931607411,2.002227270670309,6,
S3-reverse,49.77326177520857,2.003597071437384,7,
S3-reverse,49.77298164399099,2.004585823962839,8,
S3-reverse,49.77241575870355,2.006167564792234,9,
S3-reverse,49.76998878211475,2.010454184486079,10,
S3-reverse,49.7669285960362,2.015878370881341,11,
S3-reverse,49.76595114906321,2.017813774284363,12,
S3-reverse,49.76533497089196,2.019596381286493,13,
S3-reverse,49.76457618312107,2.022774541478292,14,
S3-reverse,49.76442395696599,2.024519929597486,15,
S3-reverse,49.76448904457464,2.026809281092383,16,
S3-reverse,49.76464745316914,2.028725666005002,17,
S3-reverse,49.76618219851435,2.036191137535708,18,
S3-reverse,49.76723445302204,2.040268103201575,19,
S3-reverse,49.76754475079684,2.042562796046614,20,
S3-reverse,49.767663922658,2.044754028325819,21,
S3-reverse,49.76802514295738,2.047550686599522,22,
S3-reverse,49.76880783454781,2.050646622260337,23,
S3-reverse,49.76966961716283,2.05272613801569,24,
S3-reverse,49.77174941047684,2.055601079404064,25,
S3-reverse,49.77553821582354,2.058721755451098,26,
S3-reverse,49.77752241673353,2.061413450049949,27,
S3-reverse,49.77883197947725,2.063631860305863,28,
S3-reverse,49.78059232444104,2.067813090568786,29,
S3-reverse,49.78360979445359,2.075101258208703,30,
S3-reverse,49.78496206743867,2.076901340970752,31,
S3-reverse,49.78641657578795,2.078653367179624,32,
S3-reverse,49.78794134205025,2.080201139577331,33,
S3-reverse,49.79361366833903,2.082980383564101,34,
S3-reverse,49.79985745374179,2.086126275488962,35,
S3-reverse,49.80084083327211,2.086835877221516,36,
S3-reverse,49.80236891962982,2.08830070182467,37,
S3-reverse,49.80395996960969,2.09090804740665,38,
S3-reverse,49.80740647029123,2.100090067360658,39,
S3-reverse,49.8080571787257,2.103699873773264,40,
S3-reverse,49.8083513348476,2.108505373887339,41,
S3-reverse,49.8088088026028,2.111182770901094,42,
S3-reverse,49.81228476786865,2.127452898446791,43,
S3-reverse,49.81417004902061,2.136790575947012,44,
S3-reverse,49.81676248513973,2.144131680109214,45,
S3-reverse,49.81917407569758,2.150813798838693,46,
S3-reverse,49.82070169304191,2.154956816707208,47,
S3-reverse,49.82118187364279,2.157396224818557,48,
S3-reverse,49.82136075276934,2.15993019692766,49,
S3-reverse,49.82177978035327,2.162689775288742,50,
S3-reverse,49.82217943468348,2.164542990327809,51,
S3-reverse,49.8228059245838,2.166495910661737,52,
S3-reverse,49.82378830484181,2.168498612168548,53,
S3-reverse,49.82479525538221,2.170105939081455,54,
S3-reverse,49.82597751145975,2.171448571694963,55,
S3-reverse,49.82704318446984,2.172431198337776,56,
S3-reverse,49.82789877634794,2.173951591205741,57,
S3-reverse,49.8287727413692,2.175453838727979,58,
S3-reverse,49.82968845453484,2.178292569823128,59,
S3-reverse,49.83093166744201,2.183191515427509,60,
S3-reverse,49.83123613922231,2.185331810885933,61,
S3-reverse,49.83137277474501,2.187268960043456,62,
S3-reverse,49.83156989827109,2.190639963506327,63,
S3-reverse,49.83194220170012,2.198364898981082,64,
S3-reverse,49.8321630273782,2.200239857363835,65,
S3-reverse,49.83245061410037,2.201767051131842,66,
S3-reverse,49.83285695207548,2.203421719704881,67,
S3-reverse,49.83378787695854,2.205941201887205,68,
S3-reverse,49.83519146594019,2.209221123871636,69,
S3-reverse,49.83610748487292,2.210864385449927,70,
S3-reverse,49.83677621984148,2.21190381451063,71,
S3-reverse,49.83747753566224,2.212744270511644,72,
S3-reverse,49.83882148706874,2.214330596593497,73,
S3-reverse,49.8401596240139,2.215362464445161,74,
S3-reverse,49.84182773121076,2.21647930118553,75,
S3-reverse,49.84919032179425,2.219511292166874,76,
S3-reverse,49.85480586723479,2.22168922110449,77,
S3-reverse,49.85893524247616,2.223519621060015,78,
S3-reverse,49.86008533072138,2.224203397518929,79,
S3-reverse,49.86089971618767,2.224830936892974,80,
S3-reverse,49.86234410002828,2.226396875627856,81,
S3-reverse,49.86417851319855,2.228893878484619,82,
S3-reverse,49.8656773165185,2.230712693249897,83,
S3-reverse,49.86808805809381,2.233323134024778,84,
S3-reverse,49.87182789558715,2.236316647647363,85,
S3-reverse,49.87379566333174,2.23833126889365,86,
S3-reverse,49.87438471544596,2.23911283292932,87,
S3-reverse,49.8753440405291,2.24080398676525,88,
S3-reverse,49.87604255351803,2.242209921030138,89,
S3-reverse,49.87687330759094,2.245209693973005,90,
S3-reverse,49.87878574750841,2.25141823357601,91,
S3-reverse,49.87919517682436,2.252513583451712,92,
S3-reverse,49.87992540854909,2.25378149865614,93,
S3-reverse,49.88047604922075,2.254701005973687,94,
S3-reverse,49.88266655328994,2.257054042599314,95,
S3-reverse,49.88338973872806,2.257699173495318,96,
S3-reverse,49.88432569037155,2.258824310592169,97,
S3-reverse,49.88504960642756,2.259847080884367,98,
S3-reverse,49.88697013970391,2.263693534860398,99,
S3-reverse,49.89100437320095,2.272629336893195,100,
S3-reverse,49.89255366425573,2.276391047261814,101,
S3-reverse,49.89320969579778,2.278334985541661,102,
S3-reverse,49.89345130629276,2.279396504183089,103,
S3-reverse,49.89347082586917,2.280355502042553,104,
S3-reverse,49.89352679107608,2.281639448947368,105,
S3-reverse,49.89331344477714,2.282877195955435,106,
S3-reverse,49.89266610339231,2.285091655774072,107,
S3-reverse,49.89190736006275,2.287082914984413,108,
S3-reverse,49.89073475379241,2.289378878755317,109,
S3-reverse,49.89006446372398,2.290754373853938,110,
S3-reverse,49.8895371106793,2.292120173634471,111,
S3-reverse,49.88900583249351,2.293467252086696,112,
S3-reverse,49.888617071989,2.294564148637486,113,
S3-reverse,49.88842184735121,2.296135155772807,114,
S3-reverse,49.88826866484008,2.297295175539951,115,
S3-reverse,49.88821956129149,2.301859420306307,116,
S3-reverse,49.88830612899635,2.303363308241051,117,
S3-reverse,49.88846530335818,2.304901270651196,118,
S3-reverse,49.88885266873014,2.305949970668781,119,
S3-reverse,49.88942692782882,2.30668963772013,120,
S3-reverse,49.88982260595312,2.307358492442877,121,
S3-reverse,49.89011208916011,2.308887236852919,122,
S3-reverse,49.89018728451434,2.309866578781792,123,
S3-reverse,49.89003120214424,2.311466292226303,124,
S3-reverse,49.88978926311485,2.313735535224613,125,
S3-reverse,49.88968535253409,2.317546004253221,126,
S3-reverse,49.8890161457435,2.321562203661902,127,
S3-reverse,49.88866717559836,2.323693088738312,128,
S3-reverse,49.88836675003657,2.325463564450869,129,
S3-reverse,49.88567579887815,2.329395797946248,130,
S3-reverse,49.88278780628136,2.334237410799642,131,
S3-reverse,49.87992022843882,2.339113472086383,132,
S3-reverse,49.87908417978402,2.341835321108412,133,
S3-reverse,49.87843248882631,2.343746058536411,134,
S3-reverse,49.87818824644395,2.345843300287216,135,
S3-reverse,49.87794883794955,2.348576958370954,136,
S3-reverse,49.87822500498453,2.35238628988528,137,
S3-reverse,49.87920025180387,2.355902300886947,138,
S3-reverse,49.88059995010914,2.361035219503673,139,
S3-reverse,49.8818322589253,2.3655616935719,140,
S3-reverse,49.88259933644007,2.36949707495459,141,
S3-reverse,49.88292249330464,2.372674311587619,142,
S3-reverse,49.88273395136368,2.374237889443909,143,
S3-reverse,49.88220609710808,2.37731208008422,144,
S3-reverse,49.87986283770614,2.386492773828046,145,
S3-reverse,49.87902487798758,2.390781000729438,146,
S3-reverse,49.87886933525917,2.393413834665445,147,
S3-reverse,49.87914726659534,2.396557197166236,148,
S3-reverse,49.87951020877994,2.39929407896359,149,
S3-reverse,49.87886655481362,2.405687925736684,150,
S3-reverse,49.87831518781434,2.414167555601601,151,
S3-reverse,49.8777134668863,2.418092600674442,152,
S3-reverse,49.87708746991782,2.420104036308175,153,
S3-reverse,49.87628026411636,2.422408015221589,154,
S3-reverse,49.87502367735491,2.424751657270359,155,
S3-reverse,49.87335814608733,2.426906306141821,156,
S3-reverse,49.87224518618847,2.428983135050828,157,
S3-reverse,49.87164911239709,2.430997982862442,158,
S3-reverse,49.87101768236312,2.433733714662518,159,
S3-reverse,49.87032282171864,2.435774065763432,160,
S3-reverse,49.86938209474377,2.439515694584347,161,
S3-reverse,49.86812433702475,2.445259851239536,162,
S3-reverse,49.86769438042887,2.447639740175898,163,
S3-reverse,49.86741179352767,2.450786830556613,164,
S3-reverse,49.86751087032216,2.452445911404937,165,
S3-reverse,49.86772497970436,2.454656881469428,166,
S3-reverse,49.86807782500015,2.456617494532989,167,
S3-reverse,49.8691791040175,2.459613089759463,168,
S3-reverse,49.87014530965953,2.461706868944633,169,
S3-reverse,49.87084234192393,2.463627813280511,170,
S3-reverse,49.87152469530998,2.466169806476988,171,
S3-reverse,49.87165809859417,2.467821753882375,172,
S3-reverse,49.87197624459702,2.47075825021607,173,
S3-reverse,49.87197149737986,2.488063631630177,174,
S3-reverse,49.87191573541419,2.496254570389014,175,
S3-reverse,49.87170681037833,2.498951982303366,176,
S3-reverse,49.8709313489883,2.50085595836282,177,
S3-reverse,49.87007348526033,2.503381861067997,178,
S3-reverse,49.86801374293576,2.506535990299714,179,
S3-reverse,49.86526951011938,2.510175106350596,180,
S3-reverse,49.86460319709443,2.511890501325842,181,
S3-reverse,49.86382470710235,2.514510474572036,182,
S3-reverse,49.86325923619793,2.518349762026351,183,
S3-reverse,49.86090210690004,2.532337248586218,184,
S3-reverse,49.85732720022968,2.555907665413462,185,
S3-reverse,49.85190450228927,2.590330961738496,186,
S3-reverse,49.84702908940864,2.621917462022199,187,
S3-reverse,49.84521085958267,2.633525394359721,188,
S3-reverse,49.84417987963189,2.639285598666179,189,
S3-reverse,49.83267589555913,2.67809981261671,190,
S3-reverse,49.82370386140806,2.707971899914556,191,
